,Country,Year,Emissions,Label
19333,Paraguay,1851,,CO2 Emissions (Metric Tons)
19334,Peru,1851,,CO2 Emissions (Metric Tons)
19335,Philippines,1851,,CO2 Emissions (Metric Tons)
19336,Poland,1851,3460.0,CO2 Emissions (Metric Tons)
19337,Portugal,1851,,CO2 Emissions (Metric Tons)
19338,Qatar,1851,,CO2 Emissions (Metric Tons)
19339,Romania,1851,,CO2 Emissions (Metric Tons)
19340,Russia,1851,,CO2 Emissions (Metric Tons)
19341,Rwanda,1851,,CO2 Emissions (Metric Tons)
19342,Samoa,1851,,CO2 Emissions (Metric Tons)
19343,Sao Tome and Principe,1851,,CO2 Emissions (Metric Tons)
19344,Saudi Arabia,1851,,CO2 Emissions (Metric Tons)
19345,Senegal,1851,,CO2 Emissions (Metric Tons)
19346,Serbia,1851,,CO2 Emissions (Metric Tons)
19347,Seychelles,1851,,CO2 Emissions (Metric Tons)
19348,Sierra Leone,1851,,CO2 Emissions (Metric Tons)
19349,Singapore,1851,,CO2 Emissions (Metric Tons)
19350,Slovak Republic,1851,,CO2 Emissions (Metric Tons)
19351,Slovenia,1851,,CO2 Emissions (Metric Tons)
19352,Solomon Islands,1851,,CO2 Emissions (Metric Tons)
19353,Somalia,1851,,CO2 Emissions (Metric Tons)
19354,South Africa,1851,,CO2 Emissions (Metric Tons)
19355,South Korea,1851,,CO2 Emissions (Metric Tons)
19356,South Sudan,1851,,CO2 Emissions (Metric Tons)
19357,Spain,1851,510.0,CO2 Emissions (Metric Tons)
19358,Sri Lanka,1851,,CO2 Emissions (Metric Tons)
19359,St. Kitts and Nevis,1851,,CO2 Emissions (Metric Tons)
19360,St. Lucia,1851,,CO2 Emissions (Metric Tons)
19361,St. Vincent and the Grenadines,1851,,CO2 Emissions (Metric Tons)
19362,Sudan,1851,,CO2 Emissions (Metric Tons)
19363,Suriname,1851,,CO2 Emissions (Metric Tons)
19364,Swaziland,1851,,CO2 Emissions (Metric Tons)
19365,Sweden,1851,216.0,CO2 Emissions (Metric Tons)
19366,Switzerland,1851,,CO2 Emissions (Metric Tons)
19367,Syria,1851,,CO2 Emissions (Metric Tons)
19368,Tajikistan,1851,,CO2 Emissions (Metric Tons)
19369,Tanzania,1851,,CO2 Emissions (Metric Tons)
19370,Thailand,1851,,CO2 Emissions (Metric Tons)
19371,Timor-Leste,1851,,CO2 Emissions (Metric Tons)
19372,Togo,1851,,CO2 Emissions (Metric Tons)
19373,Tonga,1851,,CO2 Emissions (Metric Tons)
19374,Trinidad and Tobago,1851,,CO2 Emissions (Metric Tons)
19375,Tunisia,1851,,CO2 Emissions (Metric Tons)
19376,Turkey,1851,,CO2 Emissions (Metric Tons)
19377,Turkmenistan,1851,,CO2 Emissions (Metric Tons)
19378,Tuvalu,1851,,CO2 Emissions (Metric Tons)
19379,Uganda,1851,,CO2 Emissions (Metric Tons)
19380,Ukraine,1851,,CO2 Emissions (Metric Tons)
19381,United Arab Emirates,1851,,CO2 Emissions (Metric Tons)
19382,United Kingdom,1851,117000.0,CO2 Emissions (Metric Tons)
19383,United States,1851,24700.0,CO2 Emissions (Metric Tons)
19384,Uruguay,1851,,CO2 Emissions (Metric Tons)
19385,Uzbekistan,1851,,CO2 Emissions (Metric Tons)
19386,Vanuatu,1851,,CO2 Emissions (Metric Tons)
19387,Venezuela,1851,,CO2 Emissions (Metric Tons)
19388,Vietnam,1851,,CO2 Emissions (Metric Tons)
19389,Yemen,1851,,CO2 Emissions (Metric Tons)
19390,Zambia,1851,,CO2 Emissions (Metric Tons)
19391,Zimbabwe,1851,,CO2 Emissions (Metric Tons)
19392,Afghanistan,1852,,CO2 Emissions (Metric Tons)
19393,Albania,1852,,CO2 Emissions (Metric Tons)
19394,Algeria,1852,,CO2 Emissions (Metric Tons)
19395,Andorra,1852,,CO2 Emissions (Metric Tons)
19396,Angola,1852,,CO2 Emissions (Metric Tons)
19397,Antigua and Barbuda,1852,,CO2 Emissions (Metric Tons)
19398,Argentina,1852,,CO2 Emissions (Metric Tons)
19399,Armenia,1852,,CO2 Emissions (Metric Tons)
19400,Australia,1852,,CO2 Emissions (Metric Tons)
19401,Austria,1852,2810.0,CO2 Emissions (Metric Tons)
19402,Azerbaijan,1852,,CO2 Emissions (Metric Tons)
19403,Bahamas,1852,,CO2 Emissions (Metric Tons)
19404,Bahrain,1852,,CO2 Emissions (Metric Tons)
19405,Bangladesh,1852,,CO2 Emissions (Metric Tons)
19406,Barbados,1852,,CO2 Emissions (Metric Tons)
19407,Belarus,1852,,CO2 Emissions (Metric Tons)
19408,Belgium,1852,11400.0,CO2 Emissions (Metric Tons)
19409,Belize,1852,,CO2 Emissions (Metric Tons)
19410,Benin,1852,,CO2 Emissions (Metric Tons)
19411,Bhutan,1852,,CO2 Emissions (Metric Tons)
19412,Bolivia,1852,,CO2 Emissions (Metric Tons)
19413,Bosnia and Herzegovina,1852,,CO2 Emissions (Metric Tons)
19414,Botswana,1852,,CO2 Emissions (Metric Tons)
19415,Brazil,1852,,CO2 Emissions (Metric Tons)
19416,Brunei,1852,,CO2 Emissions (Metric Tons)
19417,Bulgaria,1852,,CO2 Emissions (Metric Tons)
19418,Burkina Faso,1852,,CO2 Emissions (Metric Tons)
19419,Burundi,1852,,CO2 Emissions (Metric Tons)
19420,Cambodia,1852,,CO2 Emissions (Metric Tons)
19421,Cameroon,1852,,CO2 Emissions (Metric Tons)
19422,Canada,1852,84.3,CO2 Emissions (Metric Tons)
19423,Cape Verde,1852,,CO2 Emissions (Metric Tons)
19424,Central African Republic,1852,,CO2 Emissions (Metric Tons)
19425,Chad,1852,,CO2 Emissions (Metric Tons)
19426,Chile,1852,,CO2 Emissions (Metric Tons)
19427,China,1852,,CO2 Emissions (Metric Tons)
19428,Colombia,1852,,CO2 Emissions (Metric Tons)
19429,Comoros,1852,,CO2 Emissions (Metric Tons)
19430,"Congo, Dem. Rep.",1852,,CO2 Emissions (Metric Tons)
19431,"Congo, Rep.",1852,,CO2 Emissions (Metric Tons)
19432,Costa Rica,1852,,CO2 Emissions (Metric Tons)
19433,Cote d'Ivoire,1852,,CO2 Emissions (Metric Tons)
19434,Croatia,1852,,CO2 Emissions (Metric Tons)
19435,Cuba,1852,,CO2 Emissions (Metric Tons)
19436,Cyprus,1852,,CO2 Emissions (Metric Tons)
19437,Czech Republic,1852,,CO2 Emissions (Metric Tons)
19438,Denmark,1852,334.0,CO2 Emissions (Metric Tons)
19439,Djibouti,1852,,CO2 Emissions (Metric Tons)
19440,Dominica,1852,,CO2 Emissions (Metric Tons)
19441,Dominican Republic,1852,,CO2 Emissions (Metric Tons)
19442,Ecuador,1852,,CO2 Emissions (Metric Tons)
19443,Egypt,1852,,CO2 Emissions (Metric Tons)
19444,El Salvador,1852,,CO2 Emissions (Metric Tons)
19445,Equatorial Guinea,1852,,CO2 Emissions (Metric Tons)
19446,Eritrea,1852,,CO2 Emissions (Metric Tons)
19447,Estonia,1852,,CO2 Emissions (Metric Tons)
19448,Ethiopia,1852,,CO2 Emissions (Metric Tons)
19449,Fiji,1852,,CO2 Emissions (Metric Tons)
19450,Finland,1852,,CO2 Emissions (Metric Tons)
19451,France,1852,21600.0,CO2 Emissions (Metric Tons)
19452,Gabon,1852,,CO2 Emissions (Metric Tons)
19453,Gambia,1852,,CO2 Emissions (Metric Tons)
19454,Georgia,1852,,CO2 Emissions (Metric Tons)
19455,Germany,1852,19200.0,CO2 Emissions (Metric Tons)
19456,Ghana,1852,,CO2 Emissions (Metric Tons)
19457,Greece,1852,,CO2 Emissions (Metric Tons)
19458,Grenada,1852,,CO2 Emissions (Metric Tons)
19459,Guatemala,1852,,CO2 Emissions (Metric Tons)
19460,Guinea,1852,,CO2 Emissions (Metric Tons)
19461,Guinea-Bissau,1852,,CO2 Emissions (Metric Tons)
19462,Guyana,1852,,CO2 Emissions (Metric Tons)
19463,Haiti,1852,,CO2 Emissions (Metric Tons)
19464,Honduras,1852,,CO2 Emissions (Metric Tons)
19465,Hungary,1852,345.0,CO2 Emissions (Metric Tons)
19466,Iceland,1852,,CO2 Emissions (Metric Tons)
19467,India,1852,,CO2 Emissions (Metric Tons)
19468,Indonesia,1852,,CO2 Emissions (Metric Tons)
19469,Iran,1852,,CO2 Emissions (Metric Tons)
19470,Iraq,1852,,CO2 Emissions (Metric Tons)
19471,Ireland,1852,,CO2 Emissions (Metric Tons)
19472,Israel,1852,,CO2 Emissions (Metric Tons)
19473,Italy,1852,,CO2 Emissions (Metric Tons)
19474,Jamaica,1852,,CO2 Emissions (Metric Tons)
19475,Japan,1852,,CO2 Emissions (Metric Tons)
19476,Jordan,1852,,CO2 Emissions (Metric Tons)
19477,Kazakhstan,1852,,CO2 Emissions (Metric Tons)
19478,Kenya,1852,,CO2 Emissions (Metric Tons)
19479,Kiribati,1852,,CO2 Emissions (Metric Tons)
19480,Kuwait,1852,,CO2 Emissions (Metric Tons)
19481,Kyrgyz Republic,1852,,CO2 Emissions (Metric Tons)
19482,Lao,1852,,CO2 Emissions (Metric Tons)
19483,Latvia,1852,,CO2 Emissions (Metric Tons)
19484,Lebanon,1852,,CO2 Emissions (Metric Tons)
19485,Lesotho,1852,,CO2 Emissions (Metric Tons)
19486,Liberia,1852,,CO2 Emissions (Metric Tons)
19487,Libya,1852,,CO2 Emissions (Metric Tons)
19488,Liechtenstein,1852,,CO2 Emissions (Metric Tons)
19489,Lithuania,1852,,CO2 Emissions (Metric Tons)
19490,Luxembourg,1852,,CO2 Emissions (Metric Tons)
19491,"Macedonia, FYR",1852,,CO2 Emissions (Metric Tons)
19492,Madagascar,1852,,CO2 Emissions (Metric Tons)
19493,Malawi,1852,,CO2 Emissions (Metric Tons)
19494,Malaysia,1852,,CO2 Emissions (Metric Tons)
19495,Maldives,1852,,CO2 Emissions (Metric Tons)
19496,Mali,1852,,CO2 Emissions (Metric Tons)
19497,Malta,1852,,CO2 Emissions (Metric Tons)
19498,Marshall Islands,1852,,CO2 Emissions (Metric Tons)
19499,Mauritania,1852,,CO2 Emissions (Metric Tons)
19500,Mauritius,1852,,CO2 Emissions (Metric Tons)
19501,Mexico,1852,,CO2 Emissions (Metric Tons)
19502,"Micronesia, Fed. Sts.",1852,,CO2 Emissions (Metric Tons)
19503,Moldova,1852,,CO2 Emissions (Metric Tons)
19504,Mongolia,1852,,CO2 Emissions (Metric Tons)
19505,Montenegro,1852,,CO2 Emissions (Metric Tons)
19506,Morocco,1852,,CO2 Emissions (Metric Tons)
19507,Mozambique,1852,,CO2 Emissions (Metric Tons)
19508,Myanmar,1852,,CO2 Emissions (Metric Tons)
19509,Namibia,1852,,CO2 Emissions (Metric Tons)
19510,Nauru,1852,,CO2 Emissions (Metric Tons)
19511,Nepal,1852,,CO2 Emissions (Metric Tons)
19512,Netherlands,1852,3770.0,CO2 Emissions (Metric Tons)
19513,New Zealand,1852,,CO2 Emissions (Metric Tons)
19514,Nicaragua,1852,,CO2 Emissions (Metric Tons)
19515,Niger,1852,,CO2 Emissions (Metric Tons)
19516,Nigeria,1852,,CO2 Emissions (Metric Tons)
19517,North Korea,1852,,CO2 Emissions (Metric Tons)
19518,Norway,1852,150.0,CO2 Emissions (Metric Tons)
19519,Oman,1852,,CO2 Emissions (Metric Tons)
19520,Pakistan,1852,,CO2 Emissions (Metric Tons)
19521,Palau,1852,,CO2 Emissions (Metric Tons)
19522,Palestine,1852,,CO2 Emissions (Metric Tons)
19523,Panama,1852,,CO2 Emissions (Metric Tons)
19524,Papua New Guinea,1852,,CO2 Emissions (Metric Tons)
19525,Paraguay,1852,,CO2 Emissions (Metric Tons)
19526,Peru,1852,,CO2 Emissions (Metric Tons)
19527,Philippines,1852,,CO2 Emissions (Metric Tons)
19528,Poland,1852,4130.0,CO2 Emissions (Metric Tons)
19529,Portugal,1852,,CO2 Emissions (Metric Tons)
19530,Qatar,1852,,CO2 Emissions (Metric Tons)
19531,Romania,1852,,CO2 Emissions (Metric Tons)
19532,Russia,1852,,CO2 Emissions (Metric Tons)
19533,Rwanda,1852,,CO2 Emissions (Metric Tons)
19534,Samoa,1852,,CO2 Emissions (Metric Tons)
19535,Sao Tome and Principe,1852,,CO2 Emissions (Metric Tons)
19536,Saudi Arabia,1852,,CO2 Emissions (Metric Tons)
19537,Senegal,1852,,CO2 Emissions (Metric Tons)
19538,Serbia,1852,,CO2 Emissions (Metric Tons)
19539,Seychelles,1852,,CO2 Emissions (Metric Tons)
19540,Sierra Leone,1852,,CO2 Emissions (Metric Tons)
19541,Singapore,1852,,CO2 Emissions (Metric Tons)
19542,Slovak Republic,1852,,CO2 Emissions (Metric Tons)
19543,Slovenia,1852,,CO2 Emissions (Metric Tons)
19544,Solomon Islands,1852,,CO2 Emissions (Metric Tons)
19545,Somalia,1852,,CO2 Emissions (Metric Tons)
19546,South Africa,1852,,CO2 Emissions (Metric Tons)
19547,South Korea,1852,,CO2 Emissions (Metric Tons)
19548,South Sudan,1852,,CO2 Emissions (Metric Tons)
19549,Spain,1852,535.0,CO2 Emissions (Metric Tons)
19550,Sri Lanka,1852,,CO2 Emissions (Metric Tons)
19551,St. Kitts and Nevis,1852,,CO2 Emissions (Metric Tons)
19552,St. Lucia,1852,,CO2 Emissions (Metric Tons)
19553,St. Vincent and the Grenadines,1852,,CO2 Emissions (Metric Tons)
19554,Sudan,1852,,CO2 Emissions (Metric Tons)
19555,Suriname,1852,,CO2 Emissions (Metric Tons)
19556,Swaziland,1852,,CO2 Emissions (Metric Tons)
19557,Sweden,1852,216.0,CO2 Emissions (Metric Tons)
19558,Switzerland,1852,,CO2 Emissions (Metric Tons)
19559,Syria,1852,,CO2 Emissions (Metric Tons)
19560,Tajikistan,1852,,CO2 Emissions (Metric Tons)
19561,Tanzania,1852,,CO2 Emissions (Metric Tons)
19562,Thailand,1852,,CO2 Emissions (Metric Tons)
19563,Timor-Leste,1852,,CO2 Emissions (Metric Tons)
19564,Togo,1852,,CO2 Emissions (Metric Tons)
19565,Tonga,1852,,CO2 Emissions (Metric Tons)
19566,Trinidad and Tobago,1852,,CO2 Emissions (Metric Tons)
19567,Tunisia,1852,,CO2 Emissions (Metric Tons)
19568,Turkey,1852,,CO2 Emissions (Metric Tons)
19569,Turkmenistan,1852,,CO2 Emissions (Metric Tons)
19570,Tuvalu,1852,,CO2 Emissions (Metric Tons)
19571,Uganda,1852,,CO2 Emissions (Metric Tons)
19572,Ukraine,1852,,CO2 Emissions (Metric Tons)
19573,United Arab Emirates,1852,,CO2 Emissions (Metric Tons)
19574,United Kingdom,1852,116000.0,CO2 Emissions (Metric Tons)
19575,United States,1852,26800.0,CO2 Emissions (Metric Tons)
19576,Uruguay,1852,,CO2 Emissions (Metric Tons)
19577,Uzbekistan,1852,,CO2 Emissions (Metric Tons)
19578,Vanuatu,1852,,CO2 Emissions (Metric Tons)
19579,Venezuela,1852,,CO2 Emissions (Metric Tons)
19580,Vietnam,1852,,CO2 Emissions (Metric Tons)
19581,Yemen,1852,,CO2 Emissions (Metric Tons)
19582,Zambia,1852,,CO2 Emissions (Metric Tons)
19583,Zimbabwe,1852,,CO2 Emissions (Metric Tons)
19584,Afghanistan,1853,,CO2 Emissions (Metric Tons)
19585,Albania,1853,,CO2 Emissions (Metric Tons)
19586,Algeria,1853,,CO2 Emissions (Metric Tons)
19587,Andorra,1853,,CO2 Emissions (Metric Tons)
19588,Angola,1853,,CO2 Emissions (Metric Tons)
19589,Antigua and Barbuda,1853,,CO2 Emissions (Metric Tons)
19590,Argentina,1853,,CO2 Emissions (Metric Tons)
19591,Armenia,1853,,CO2 Emissions (Metric Tons)
19592,Australia,1853,,CO2 Emissions (Metric Tons)
19593,Austria,1853,3230.0,CO2 Emissions (Metric Tons)
19594,Azerbaijan,1853,,CO2 Emissions (Metric Tons)
19595,Bahamas,1853,,CO2 Emissions (Metric Tons)
19596,Bahrain,1853,,CO2 Emissions (Metric Tons)
19597,Bangladesh,1853,,CO2 Emissions (Metric Tons)
19598,Barbados,1853,,CO2 Emissions (Metric Tons)
19599,Belarus,1853,,CO2 Emissions (Metric Tons)
19600,Belgium,1853,11800.0,CO2 Emissions (Metric Tons)
19601,Belize,1853,,CO2 Emissions (Metric Tons)
19602,Benin,1853,,CO2 Emissions (Metric Tons)
19603,Bhutan,1853,,CO2 Emissions (Metric Tons)
19604,Bolivia,1853,,CO2 Emissions (Metric Tons)
19605,Bosnia and Herzegovina,1853,,CO2 Emissions (Metric Tons)
19606,Botswana,1853,,CO2 Emissions (Metric Tons)
19607,Brazil,1853,,CO2 Emissions (Metric Tons)
19608,Brunei,1853,,CO2 Emissions (Metric Tons)
19609,Bulgaria,1853,,CO2 Emissions (Metric Tons)
19610,Burkina Faso,1853,,CO2 Emissions (Metric Tons)
19611,Burundi,1853,,CO2 Emissions (Metric Tons)
19612,Cambodia,1853,,CO2 Emissions (Metric Tons)
19613,Cameroon,1853,,CO2 Emissions (Metric Tons)
19614,Canada,1853,103.0,CO2 Emissions (Metric Tons)
19615,Cape Verde,1853,,CO2 Emissions (Metric Tons)
19616,Central African Republic,1853,,CO2 Emissions (Metric Tons)
19617,Chad,1853,,CO2 Emissions (Metric Tons)
19618,Chile,1853,,CO2 Emissions (Metric Tons)
19619,China,1853,,CO2 Emissions (Metric Tons)
19620,Colombia,1853,,CO2 Emissions (Metric Tons)
19621,Comoros,1853,,CO2 Emissions (Metric Tons)
19622,"Congo, Dem. Rep.",1853,,CO2 Emissions (Metric Tons)
19623,"Congo, Rep.",1853,,CO2 Emissions (Metric Tons)
19624,Costa Rica,1853,,CO2 Emissions (Metric Tons)
19625,Cote d'Ivoire,1853,,CO2 Emissions (Metric Tons)
19626,Croatia,1853,,CO2 Emissions (Metric Tons)
19627,Cuba,1853,,CO2 Emissions (Metric Tons)
19628,Cyprus,1853,,CO2 Emissions (Metric Tons)
19629,Czech Republic,1853,,CO2 Emissions (Metric Tons)
19630,Denmark,1853,359.0,CO2 Emissions (Metric Tons)
19631,Djibouti,1853,,CO2 Emissions (Metric Tons)
19632,Dominica,1853,,CO2 Emissions (Metric Tons)
19633,Dominican Republic,1853,,CO2 Emissions (Metric Tons)
19634,Ecuador,1853,,CO2 Emissions (Metric Tons)
19635,Egypt,1853,,CO2 Emissions (Metric Tons)
19636,El Salvador,1853,,CO2 Emissions (Metric Tons)
19637,Equatorial Guinea,1853,,CO2 Emissions (Metric Tons)
19638,Eritrea,1853,,CO2 Emissions (Metric Tons)
19639,Estonia,1853,,CO2 Emissions (Metric Tons)
19640,Ethiopia,1853,,CO2 Emissions (Metric Tons)
19641,Fiji,1853,,CO2 Emissions (Metric Tons)
19642,Finland,1853,,CO2 Emissions (Metric Tons)
19643,France,1853,25400.0,CO2 Emissions (Metric Tons)
19644,Gabon,1853,,CO2 Emissions (Metric Tons)
19645,Gambia,1853,,CO2 Emissions (Metric Tons)
19646,Georgia,1853,,CO2 Emissions (Metric Tons)
19647,Germany,1853,20800.0,CO2 Emissions (Metric Tons)
19648,Ghana,1853,,CO2 Emissions (Metric Tons)
19649,Greece,1853,,CO2 Emissions (Metric Tons)
19650,Grenada,1853,,CO2 Emissions (Metric Tons)
19651,Guatemala,1853,,CO2 Emissions (Metric Tons)
19652,Guinea,1853,,CO2 Emissions (Metric Tons)
19653,Guinea-Bissau,1853,,CO2 Emissions (Metric Tons)
19654,Guyana,1853,,CO2 Emissions (Metric Tons)
19655,Haiti,1853,,CO2 Emissions (Metric Tons)
19656,Honduras,1853,,CO2 Emissions (Metric Tons)
19657,Hungary,1853,345.0,CO2 Emissions (Metric Tons)
19658,Iceland,1853,,CO2 Emissions (Metric Tons)
19659,India,1853,,CO2 Emissions (Metric Tons)
19660,Indonesia,1853,,CO2 Emissions (Metric Tons)
19661,Iran,1853,,CO2 Emissions (Metric Tons)
19662,Iraq,1853,,CO2 Emissions (Metric Tons)
19663,Ireland,1853,,CO2 Emissions (Metric Tons)
19664,Israel,1853,,CO2 Emissions (Metric Tons)
19665,Italy,1853,,CO2 Emissions (Metric Tons)
19666,Jamaica,1853,,CO2 Emissions (Metric Tons)
19667,Japan,1853,,CO2 Emissions (Metric Tons)
19668,Jordan,1853,,CO2 Emissions (Metric Tons)
19669,Kazakhstan,1853,,CO2 Emissions (Metric Tons)
19670,Kenya,1853,,CO2 Emissions (Metric Tons)
19671,Kiribati,1853,,CO2 Emissions (Metric Tons)
19672,Kuwait,1853,,CO2 Emissions (Metric Tons)
19673,Kyrgyz Republic,1853,,CO2 Emissions (Metric Tons)
19674,Lao,1853,,CO2 Emissions (Metric Tons)
19675,Latvia,1853,,CO2 Emissions (Metric Tons)
19676,Lebanon,1853,,CO2 Emissions (Metric Tons)
19677,Lesotho,1853,,CO2 Emissions (Metric Tons)
19678,Liberia,1853,,CO2 Emissions (Metric Tons)
19679,Libya,1853,,CO2 Emissions (Metric Tons)
19680,Liechtenstein,1853,,CO2 Emissions (Metric Tons)
19681,Lithuania,1853,,CO2 Emissions (Metric Tons)
19682,Luxembourg,1853,,CO2 Emissions (Metric Tons)
19683,"Macedonia, FYR",1853,,CO2 Emissions (Metric Tons)
19684,Madagascar,1853,,CO2 Emissions (Metric Tons)
19685,Malawi,1853,,CO2 Emissions (Metric Tons)
19686,Malaysia,1853,,CO2 Emissions (Metric Tons)
19687,Maldives,1853,,CO2 Emissions (Metric Tons)
19688,Mali,1853,,CO2 Emissions (Metric Tons)
19689,Malta,1853,,CO2 Emissions (Metric Tons)
19690,Marshall Islands,1853,,CO2 Emissions (Metric Tons)
19691,Mauritania,1853,,CO2 Emissions (Metric Tons)
19692,Mauritius,1853,,CO2 Emissions (Metric Tons)
19693,Mexico,1853,,CO2 Emissions (Metric Tons)
19694,"Micronesia, Fed. Sts.",1853,,CO2 Emissions (Metric Tons)
19695,Moldova,1853,,CO2 Emissions (Metric Tons)
19696,Mongolia,1853,,CO2 Emissions (Metric Tons)
19697,Montenegro,1853,,CO2 Emissions (Metric Tons)
19698,Morocco,1853,,CO2 Emissions (Metric Tons)
19699,Mozambique,1853,,CO2 Emissions (Metric Tons)
19700,Myanmar,1853,,CO2 Emissions (Metric Tons)
19701,Namibia,1853,,CO2 Emissions (Metric Tons)
19702,Nauru,1853,,CO2 Emissions (Metric Tons)
19703,Nepal,1853,,CO2 Emissions (Metric Tons)
19704,Netherlands,1853,4170.0,CO2 Emissions (Metric Tons)
19705,New Zealand,1853,,CO2 Emissions (Metric Tons)
19706,Nicaragua,1853,,CO2 Emissions (Metric Tons)
19707,Niger,1853,,CO2 Emissions (Metric Tons)
19708,Nigeria,1853,,CO2 Emissions (Metric Tons)
19709,North Korea,1853,,CO2 Emissions (Metric Tons)
19710,Norway,1853,165.0,CO2 Emissions (Metric Tons)
19711,Oman,1853,,CO2 Emissions (Metric Tons)
19712,Pakistan,1853,,CO2 Emissions (Metric Tons)
19713,Palau,1853,,CO2 Emissions (Metric Tons)
19714,Palestine,1853,,CO2 Emissions (Metric Tons)
19715,Panama,1853,,CO2 Emissions (Metric Tons)
19716,Papua New Guinea,1853,,CO2 Emissions (Metric Tons)
19717,Paraguay,1853,,CO2 Emissions (Metric Tons)
19718,Peru,1853,,CO2 Emissions (Metric Tons)
19719,Philippines,1853,,CO2 Emissions (Metric Tons)
19720,Poland,1853,4320.0,CO2 Emissions (Metric Tons)
19721,Portugal,1853,,CO2 Emissions (Metric Tons)
19722,Qatar,1853,,CO2 Emissions (Metric Tons)
19723,Romania,1853,,CO2 Emissions (Metric Tons)
19724,Russia,1853,,CO2 Emissions (Metric Tons)
19725,Rwanda,1853,,CO2 Emissions (Metric Tons)
19726,Samoa,1853,,CO2 Emissions (Metric Tons)
19727,Sao Tome and Principe,1853,,CO2 Emissions (Metric Tons)
19728,Saudi Arabia,1853,,CO2 Emissions (Metric Tons)
19729,Senegal,1853,,CO2 Emissions (Metric Tons)
19730,Serbia,1853,,CO2 Emissions (Metric Tons)
19731,Seychelles,1853,,CO2 Emissions (Metric Tons)
19732,Sierra Leone,1853,,CO2 Emissions (Metric Tons)
19733,Singapore,1853,,CO2 Emissions (Metric Tons)
19734,Slovak Republic,1853,,CO2 Emissions (Metric Tons)
19735,Slovenia,1853,,CO2 Emissions (Metric Tons)
19736,Solomon Islands,1853,,CO2 Emissions (Metric Tons)
19737,Somalia,1853,,CO2 Emissions (Metric Tons)
19738,South Africa,1853,,CO2 Emissions (Metric Tons)
19739,South Korea,1853,,CO2 Emissions (Metric Tons)
19740,South Sudan,1853,,CO2 Emissions (Metric Tons)
19741,Spain,1853,653.0,CO2 Emissions (Metric Tons)
19742,Sri Lanka,1853,,CO2 Emissions (Metric Tons)
19743,St. Kitts and Nevis,1853,,CO2 Emissions (Metric Tons)
19744,St. Lucia,1853,,CO2 Emissions (Metric Tons)
19745,St. Vincent and the Grenadines,1853,,CO2 Emissions (Metric Tons)
19746,Sudan,1853,,CO2 Emissions (Metric Tons)
19747,Suriname,1853,,CO2 Emissions (Metric Tons)
19748,Swaziland,1853,,CO2 Emissions (Metric Tons)
19749,Sweden,1853,227.0,CO2 Emissions (Metric Tons)
19750,Switzerland,1853,,CO2 Emissions (Metric Tons)
19751,Syria,1853,,CO2 Emissions (Metric Tons)
19752,Tajikistan,1853,,CO2 Emissions (Metric Tons)
19753,Tanzania,1853,,CO2 Emissions (Metric Tons)
19754,Thailand,1853,,CO2 Emissions (Metric Tons)
19755,Timor-Leste,1853,,CO2 Emissions (Metric Tons)
19756,Togo,1853,,CO2 Emissions (Metric Tons)
19757,Tonga,1853,,CO2 Emissions (Metric Tons)
19758,Trinidad and Tobago,1853,,CO2 Emissions (Metric Tons)
19759,Tunisia,1853,,CO2 Emissions (Metric Tons)
19760,Turkey,1853,,CO2 Emissions (Metric Tons)
19761,Turkmenistan,1853,,CO2 Emissions (Metric Tons)
19762,Tuvalu,1853,,CO2 Emissions (Metric Tons)
19763,Uganda,1853,,CO2 Emissions (Metric Tons)
19764,Ukraine,1853,,CO2 Emissions (Metric Tons)
19765,United Arab Emirates,1853,,CO2 Emissions (Metric Tons)
19766,United Kingdom,1853,116000.0,CO2 Emissions (Metric Tons)
19767,United States,1853,30200.0,CO2 Emissions (Metric Tons)
19768,Uruguay,1853,,CO2 Emissions (Metric Tons)
19769,Uzbekistan,1853,,CO2 Emissions (Metric Tons)
